lat	lon
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
-50	6
46.5507	8.7139
46.5507	8.7139
46.5507	8.7139
-5.77	-10.745
-43.95972	49.92833
-43.95975	49.92826667
29.00167	-87.11889
29.00167	-87.11889
29.00167	-87.11889
29.00167	-87.11889
29.00167	-87.11889
29.00167	-87.11889
29.00167	-87.11889
29.00167	-87.11889
29.00167	-87.11889
36.76667	142.2167
36.76667	142.2167
36.76667	142.2167
42.45	144.3167
42.45	144.3167
42.45	144.3167
42.45	144.3167
42.45	144.3167
42.45	144.3167
38.88333	143.3667
38.88333	143.3667
38.88333	143.3667
38.88333	143.3667
38.88333	143.3667
41.11667	143.5167
41.11667	143.5167
41.11667	143.5167
41.11667	143.5167
41.11667	143.5167
36.01667	141.7833
36.01667	141.7833
36.01667	141.7833
36.01667	141.7833
36.01667	141.7833
36.01667	141.7833
36.01667	141.7833
36.01667	141.7833
19.58333	117.6333
19.58333	117.6333
19.58333	117.6333
19.58	117.63
19.58	117.63
19.58	117.63
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-45.53444	174.9308
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
-40.38	177.99
4.6665	-77.96333333
4.6665	-77.96333333
4.6665	-77.96333333
4.6665	-77.96333333
4.6665	-77.96333333
4.6665	-77.96333333
4.6665	-77.96333333
4.6665	-77.96333333
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
-78.46	106.84
0	-96
3.2	-101.4333
-1.38333	-104.5
-3.56667	-83.21667
0.03333	-110.4833
0.1	-86.48333
-16.45	-77.56667
-6.6333	-106.95
-10.12083333	34.27416667
-10.12083333	34.27416667
-10.12083333	34.27416667
-10.12083333	34.27416667
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
59.555	-144.1535
56.96	-136.43
58.87	-137.1
58.87	-137.1
58.87	-137.1
58.87	-137.1
58.87	-137.1
58.87	-137.1
42.54167	-127.6783
42.54167	-127.6783
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
8.78333	121.2833
12.08333	-61.25
12.08333	-61.25
12.08333	-61.25
12.08333	-61.25
12.08333	-61.25
12.08333	-61.25
12.08333	-61.25
12.08333	-61.25
-23.00305556	166.1494444
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
36.86667	-74.5667
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
43	-55
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44	-63
44.39	10.05
44.39	10.05
44.39	10.05
44.39	10.05
44.39	10.05
44.39	10.05
44.39	10.05
44.39	10.05
44.39	10.05
44.39	10.05
44.36	10.12
44.36	10.12
44.36	10.12
44.36	10.12
-36.9175	177.4342
-36.9175	177.4342
-36.9175	177.4342
-36.9175	177.4342
2.66667	78
2.66667	78
2.66667	78
2.66667	78
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
10.9775	74.999333
12.75	-78.73333
12.75	-78.73333
12.75	-78.73333
11.56667	-78.41667
11.56667	-78.41667
12.75	-78.73333333
12.75	-78.73333333
12.75	-78.73333333
12.75	-78.73333333
12.75	-78.73333333
24.32683333	-83.25233333
24.32683333	-83.25233333
24.32683333	-83.25233333
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
24.4117	-83.219
-6.58167	10.31833
-11.76722	11.68167
-11.76722	11.68167
-20.10333	9.185
-20.10333	9.185
-20.10333	9.185
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-64.86194	-64.2
-45.075	179.4983
-44.53333	179.5
-45.15	146.2833
-45.15	146.2833
-45.15	146.2833
-45.15	146.2833
-47.75	145.8167
-47.75	145.8167
-44.53333	149.05
-44.53333	149.05
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
66.62556	-23.85278
6.63528	113.4094
6.63528	113.4094
6.63528	113.4094
6.63528	113.4094
6.63528	113.4094
6.63528	113.4094
6.63528	113.4094
6.63528	113.4094
6.63528	113.4094
-10.59194	125.3881
-10.59194	125.3881
-10.59194	125.3881
-10.59194	125.3881
-10.59194	125.3881
-10.59194	125.3881
-10.59194	125.3881
-10.59194	125.3881
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
-5.00306	133.4447
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
6.3	125.8333
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
28.01361	127.0164
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
62.09056	-17.81972
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
-6.713783333	29.83261667
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
11.955	44.3
12.15	44.4
12.15	44.4
8.633135	-79.029118
8.633135	-79.029118
8.633135	-79.029118
8.633135	-79.029118
8.633135	-79.029118
8.633135	-79.029118
-26.117	161.2267
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
-77.3169	39.7033
64.2572	-110.1008
64.2572	-110.1008
64.2572	-110.1008
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
66.9875	-51.03333333
-41.58333	-171.5
-41.58333	-171.5
-45.52361	-174.9481
-45.52361	-174.9481
-45.995	172.025
-45.995	172.025
-40.39667	177.9967
-40.39667	177.9967
-45.075	179.4983
-45.075	179.4983
20.053	117.419
20.053	117.419
20.053	117.419
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
-5.58833	11.22167
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
2.5	9.384
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
-4.613333333	-36.63666667
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
2.50194	9.39472
-18.5525	37.36688
-18.5525	37.36688
-18.5525	37.36688
-18.5525	37.36688
-18.5525	37.36688
-18.5525	37.36688
-18.5525	37.36688
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
-19.203	37.04694
36.01667	141.7833
36.01667	141.7833
32.8	-118.9
32.8	-118.9
34.53333	-122.2833
34.53333	-122.2833
19	-20.16667
19	-20.16667
19	-20.16667
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
20.75	-18.58333
